initial_condition,time,output,parameter,S1,ST
30_30,98,3,KP,0.05636368595771377,0.6895061306741426
30_30,98,3,KN,0.012824705397485404,0.834396791032517
30_30,98,3,k-4,0.008492453434929265,0.32802305889457367
30_30,99,0,k2,-0.010652523889570636,0.2371680780190284
30_30,99,0,k3,0.01235538519869478,0.39726097734555693
30_30,99,0,k4,0.013109806273663854,0.08925458746710961
30_30,99,0,k5,0.0005567876847021401,0.0016042736716246973
30_30,99,0,KS,0.020860969116484,0.7187615199407481
30_30,99,0,KP,0.07420281605273965,0.7481238573405036
30_30,99,0,KN,0.00026390897524423274,0.8406270987607833
30_30,99,0,k-4,0.018222538278802998,0.3598540074963933
30_30,99,1,k2,0.14871098624818788,0.2391114039521561
30_30,99,1,k3,0.14145484545654935,0.2140539104620247
30_30,99,1,k4,0.1891736343968755,0.28011138947703434
30_30,99,1,k5,0.0012160731793963906,0.0028510267325182696
30_30,99,1,KS,0.13008347890056576,0.2064748202266639
30_30,99,1,KP,0.03179256212672397,0.04425704952059382
30_30,99,1,KN,0.15113374968187013,0.22827988579255498
30_30,99,1,k-4,0.017692051760602654,0.03540303128334716
30_30,99,2,k2,0.14871098624818793,0.2391114039521561
30_30,99,2,k3,0.14145484545654935,0.21405391046202477
30_30,99,2,k4,0.18917363439687554,0.2801113894770343
30_30,99,2,k5,0.001216073179396384,0.002851026732518269
30_30,99,2,KS,0.13008347890056576,0.2064748202266639
30_30,99,2,KP,0.03179256212672395,0.04425704952059382
30_30,99,2,KN,0.15113374968187018,0.228279885792555
30_30,99,2,k-4,0.01769205176060265,0.035403031283347146
30_30,99,3,k2,-0.004249741699749896,0.23694623226298217
30_30,99,3,k3,0.02093601490573637,0.3978009610490346
30_30,99,3,k4,0.03190840421902311,0.10573595867385856
30_30,99,3,k5,1.6570581783271087e-05,0.0016187128406582813
30_30,99,3,KS,0.023770380348501072,0.7083860578905614
30_30,99,3,KP,0.0560952940300779,0.6980460027939158
30_30,99,3,KN,0.012638825751879848,0.8221333998153098
30_30,99,3,k-4,0.008394412241035352,0.33572074165737337
30_30,100,0,k2,-0.010418874214213718,0.22236690041297807
30_30,100,0,k3,0.012417842877049239,0.4054871861602559
30_30,100,0,k4,0.013000243472149597,0.08975528868211093
30_30,100,0,k5,0.0005663790055078607,0.0015926959440272423
30_30,100,0,KS,0.021027858498484327,0.7294148021973669
30_30,100,0,KP,0.07357300248456373,0.7559521112098587
30_30,100,0,KN,0.0003266885013829672,0.8266195203095066
30_30,100,0,k-4,0.017981620178710855,0.36743371942997666
30_30,100,1,k2,0.14848751814890274,0.23890238449803597
30_30,100,1,k3,0.14190804455786699,0.21466202282446245
30_30,100,1,k4,0.1895889155224914,0.2807175111588504
30_30,100,1,k5,0.0011954362331731922,0.0028500089300000104
30_30,100,1,KS,0.12898100065125886,0.20522380998304662
30_30,100,1,KP,0.03156729218670113,0.04405877452101777
30_30,100,1,KN,0.15162159034018616,0.22887982870369045
30_30,100,1,k-4,0.017577511887478133,0.035310318323303384
30_30,100,2,k2,0.1484875181489028,0.23890238449803597
30_30,100,2,k3,0.14190804455786699,0.21466202282446248
30_30,100,2,k4,0.18958891552249144,0.2807175111588504
30_30,100,2,k5,0.0011954362331731856,0.002850008930000011
30_30,100,2,KS,0.1289810006512588,0.20522380998304662
30_30,100,2,KP,0.0315672921867011,0.044058774521017766
30_30,100,2,KN,0.15162159034018616,0.22887982870369045
30_30,100,2,k-4,0.017577511887478126,0.03531031832330338
30_30,100,3,k2,-0.004107383912627826,0.22283537260250372
30_30,100,3,k3,0.020835666528335614,0.4056905407625204
30_30,100,3,k4,0.03137613853732245,0.10585172030986846
30_30,100,3,k5,4.02809038874117e-05,0.0016077988360071731
30_30,100,3,KS,0.023899841205113917,0.7186562667613425
30_30,100,3,KP,0.05582820119275057,0.7063790998016566
30_30,100,3,KN,0.012459694066928614,0.8088984663710398
30_30,100,3,k-4,0.008298354579466299,0.34336478856048075
30_30,101,0,k2,-0.010188475718878912,0.2083951043588917
30_30,101,0,k3,0.012475145136022176,0.41356985314508765
30_30,101,0,k4,0.012888979255319856,0.0901914013813652
30_30,101,0,k5,0.0005753105488755836,0.0015798799189619887
30_30,101,0,KS,0.021186234086967466,0.7398043212922266
30_30,101,0,KP,0.07295765806755422,0.763559953780912
30_30,101,0,KN,0.0003930827791338706,0.811702127500239
30_30,101,0,k-4,0.01774429878605793,0.3749443082016507
30_30,101,1,k2,0.1482704103833359,0.23868923285629798
30_30,101,1,k3,0.14234915625217406,0.21525293546739593
30_30,101,1,k4,0.19000538499810257,0.2813320395457433
30_30,101,1,k5,0.0011788494877720188,0.0028506166391616215
30_30,101,1,KS,0.12787835515902238,0.20398090353954704
30_30,101,1,KP,0.03134475220881044,0.04386747811996751
30_30,101,1,KN,0.15210568217036005,0.2294732373901807
30_30,101,1,k-4,0.01746340028879334,0.035217641104470225
30_30,101,2,k2,0.14827041038333597,0.23868923285629803
30_30,101,2,k3,0.1423491562521741,0.21525293546739593
30_30,101,2,k4,0.1900053849981026,0.2813320395457433
30_30,101,2,k5,0.0011788494877720155,0.0028506166391616223
30_30,101,2,KS,0.1278783551590224,0.20398090353954706
30_30,101,2,KP,0.031344752208810424,0.043867478119967517
30_30,101,2,KN,0.15210568217036016,0.22947323739018072
30_30,101,2,k-4,0.01746340028879334,0.03521764110447021
30_30,101,3,k2,-0.003968377340270302,0.20949545944289505
30_30,101,3,k3,0.020733552068273025,0.4134497717705304
30_30,101,3,k4,0.03085461789818039,0.10591573739945734
30_30,101,3,k5,6.302546234342449e-05,0.0015957994359891634
30_30,101,3,KS,0.024018001324938934,0.7286855931794464
30_30,101,3,KP,0.05556524139398272,0.7144966012554529
30_30,101,3,KN,0.012287191116677375,0.7947945949644813
30_30,101,3,k-4,0.00820395146519842,0.35094510788875766
30_30,102,0,k2,-0.009961281320735888,0.19525165046749599
30_30,102,0,k3,0.012526820748986653,0.4214831237423582
30_30,102,0,k4,0.012777922284850803,0.09056159984045253
30_30,102,0,k5,0.0005837695638145451,0.0015658927750929054
30_30,102,0,KS,0.021332260549738854,0.7499192896691416
30_30,102,0,KP,0.07235879124703058,0.7709327546658311
30_30,102,0,KN,0.00046010065345392076,0.7960251039224069
30_30,102,0,k-4,0.017511168002611092,0.38237110814393666
30_30,102,1,k2,0.1480465391931822,0.23848213248253827
30_30,102,1,k3,0.14278475184911496,0.21584710421315953
30_30,102,1,k4,0.19041437864102714,0.2819273042923139
30_30,102,1,k5,0.0011574173712566535,0.002852119796046074
30_30,102,1,KS,0.12678785450888883,0.20276245508179735
30_30,102,1,KP,0.03111453836558852,0.04367451992487913
30_30,102,1,KN,0.1525808483406097,0.2300587192499342
30_30,102,1,k-4,0.017336151282874666,0.035123759362644294
30_30,102,2,k2,0.14804653919318222,0.23848213248253824
30_30,102,2,k3,0.142784751849115,0.2158471042131595
30_30,102,2,k4,0.19041437864102712,0.28192730429231394
30_30,102,2,k5,0.0011574173712566513,0.0028521197960460743
30_30,102,2,KS,0.12678785450888877,0.20276245508179735
30_30,102,2,KP,0.0311145383655885,0.04367451992487912
30_30,102,2,KN,0.15258084834060973,0.2300587192499342
30_30,102,2,k-4,0.017336151282874662,0.035123759362644294
30_30,102,3,k2,-0.0038326243705584457,0.1969312443982223
30_30,102,3,k3,0.020629598220977065,0.4210620888107256
30_30,102,3,k4,0.030344875622048684,0.1059266476642021
30_30,102,3,k5,8.482375002434719e-05,0.0015828003580828605
30_30,102,3,KS,0.02412360245539008,0.738462512457494
30_30,102,3,KP,0.05530806340093516,0.7223881057860215
30_30,102,3,KN,0.012120278414259065,0.7799440081824314
30_30,102,3,k-4,0.008111346201385785,0.35844768723460835
30_30,103,0,k2,-0.009737808351346333,0.1829530998124747
30_30,103,0,k3,0.01257374784534732,0.42922634366022083
30_30,103,0,k4,0.012667107997685436,0.0908569635481601
30_30,103,0,k5,0.0005920495814894614,0.001551394193573026
30_30,103,0,KS,0.02146548312836408,0.7597342292828126
30_30,103,0,KP,0.07177150420070609,0.7780641824481851
30_30,103,0,KN,0.0005294598886373243,0.779715645954485
30_30,103,0,k-4,0.017282758417031367,0.3896938751511899
30_30,103,1,k2,0.14782149410999174,0.23827792997647523
30_30,103,1,k3,0.14322232996402381,0.21642443161149566
30_30,103,1,k4,0.19081272644017727,0.28252566299222603
30_30,103,1,k5,0.0011420961229905518,0.0028514092261088648
30_30,103,1,KS,0.1257175030448233,0.20157191268665217
30_30,103,1,KP,0.030889785969663533,0.04347752893037188
30_30,103,1,KN,0.15304894630353297,0.2306352939933986
30_30,103,1,k-4,0.01722132129593408,0.03502708103966672
30_30,103,2,k2,0.14782149410999176,0.23827792997647523
30_30,103,2,k3,0.14322232996402381,0.21642443161149566
30_30,103,2,k4,0.1908127264401773,0.28252566299222603
30_30,103,2,k5,0.0011420961229905494,0.002851409226108864
30_30,103,2,KS,0.1257175030448233,0.20157191268665217
30_30,103,2,KP,0.030889785969663516,0.04347752893037187
30_30,103,2,KN,0.15304894630353302,0.2306352939933986
30_30,103,2,k-4,0.017221321295934077,0.035027081039666716
30_30,103,3,k2,-0.0037003653023406956,0.18515029411669356
30_30,103,3,k3,0.020524506857809502,0.4285208438531639
30_30,103,3,k4,0.02984732557032412,0.10588023189504711
30_30,103,3,k5,0.00010565201811669738,0.0015691135007746661
30_30,103,3,KS,0.024216755516339453,0.7479696659898607
30_30,103,3,KP,0.05505478195551768,0.7300467153174386
30_30,103,3,KN,0.011959861099852384,0.7644603832275824
30_30,103,3,k-4,0.008020491741346331,0.3658579125220139
30_30,104,0,k2,-0.009517698121278036,0.17146022347359907
30_30,104,0,k3,0.012615457539164534,0.4367995518191035
30_30,104,0,k4,0.012553934526158462,0.09109535965567704
30_30,104,0,k5,0.0005985448781971453,0.0015353606523754004
30_30,104,0,KS,0.021590266922880765,0.7692560418703801
30_30,104,0,KP,0.07120106207829871,0.7849646994751335
30_30,104,0,KN,0.0006002434658493649,0.762824088146731
30_30,104,0,k-4,0.01705815168346767,0.39691728920692076
30_30,104,1,k2,0.1476055399956735,0.23807985718152033
30_30,104,1,k3,0.14365205617379004,0.2169978158249146
30_30,104,1,k4,0.1912082915132098,0.283116458695764
30_30,104,1,k5,0.0011340949487893084,0.0028523308880091134
30_30,104,1,KS,0.12466954374799502,0.20038838329899747
30_30,104,1,KP,0.030669269577880326,0.04328293983195326
30_30,104,1,KN,0.15351233416046745,0.23121477534658458
30_30,104,1,k-4,0.017103780172651507,0.034930266257020434
30_30,104,2,k2,0.1476055399956735,0.23807985718152036
30_30,104,2,k3,0.14365205617379007,0.2169978158249146
30_30,104,2,k4,0.1912082915132098,0.283116458695764
30_30,104,2,k5,0.0011340949487892982,0.0028523308880091134
30_30,104,2,KS,0.12466954374799499,0.20038838329899752
30_30,104,2,KP,0.030669269577880312,0.043282939831953256
30_30,104,2,KN,0.1535123341604675,0.23121477534658458
30_30,104,2,k-4,0.0171037801726515,0.03493026625702042
30_30,104,3,k2,-0.003571610755206827,0.17413511023053738
30_30,104,3,k3,0.020418468553062077,0.43582068298283044
30_30,104,3,k4,0.029360888866694194,0.10578253401692908
30_30,104,3,k5,0.00012511273366383897,0.0015543632442499246
30_30,104,3,KS,0.024298918631587434,0.7572049751169664
30_30,104,3,KP,0.0548083635624098,0.737473232052281
30_30,104,3,KN,0.011805579687350722,0.7484266799736293
30_30,104,3,k-4,0.007931387642442733,0.3731696802539958
30_30,105,0,k2,-0.009301994123052637,0.16078909060404514
30_30,105,0,k3,0.012652822194982934,0.444177344328268
30_30,105,0,k4,0.01244047916342642,0.09125741481029981
30_30,105,0,k5,0.0006055029208527005,0.001519000157153417
30_30,105,0,KS,0.021706907408389195,0.778471945367261
30_30,105,0,KP,0.07064990811077722,0.7916240179775887
30_30,105,0,KN,0.0006709215930402405,0.7455209367224065
30_30,105,0,k-4,0.016837667601046474,0.4040171459909932
30_30,105,1,k2,0.1473906600451532,0.23788466261436217
30_30,105,1,k3,0.14408343527055917,0.21757101093208475
30_30,105,1,k4,0.19160768329921554,0.28369604127544523
30_30,105,1,k5,0.0011159378224390728,0.002852971410809565
30_30,105,1,KS,0.12363131122514513,0.1992125023718489
30_30,105,1,KP,0.030440883634634323,0.04309112496614226
30_30,105,1,KN,0.1539806098148749,0.23178048098414467
30_30,105,1,k-4,0.016989083679867345,0.03483185606157719
30_30,105,2,k2,0.1473906600451532,0.23788466261436217
30_30,105,2,k3,0.14408343527055917,0.21757101093208478
30_30,105,2,k4,0.19160768329921557,0.2836960412754453
30_30,105,2,k5,0.0011159378224390682,0.002852971410809565
30_30,105,2,KS,0.12363131122514513,0.19921250237184893
30_30,105,2,KP,0.030440883634634295,0.04309112496614226
30_30,105,2,KN,0.15398060981487494,0.2317804809841447
30_30,105,2,k-4,0.016989083679867345,0.03483185606157718
30_30,105,3,k2,-0.003446500456264645,0.1638869525701722
30_30,105,3,k3,0.020312026359793445,0.4429466196372258
30_30,105,3,k4,0.02888638462822875,0.1056255097368414
30_30,105,3,k5,0.0001441477895875388,0.0015390722548026593
30_30,105,3,KS,0.02437085147774901,0.7661574135381836
30_30,105,3,KP,0.05457061056891408,0.7446600783360349
30_30,105,3,KN,0.011656629774320481,0.7319666533411111
30_30,105,3,k-4,0.007844005183199292,0.3803674457731331
30_30,106,0,k2,-0.009090005718656384,0.15090687687543092
30_30,106,0,k3,0.012686885038342971,0.45136228498415987
30_30,106,0,k4,0.012328385949078013,0.0913520389062143
30_30,106,0,k5,0.0006117479229141645,0.0015025195221684703
30_30,106,0,KS,0.021813919354892776,0.7873948203118619
30_30,106,0,KP,0.07011245191639642,0.7980414147765734
30_30,106,0,KN,0.00074249928462683,0.7278774830120451
30_30,106,0,k-4,0.016622012779941707,0.4109915656350362
30_30,106,1,k2,0.1471801100194573,0.23769901536138568
30_30,106,1,k3,0.14451858468058187,0.2181400676043455
30_30,106,1,k4,0.1920141967727533,0.2842771781349514
30_30,106,1,k5,0.001098833990943623,0.002854993699916642
30_30,106,1,KS,0.12260927443944679,0.1980528916928941
30_30,106,1,KP,0.03021349085709299,0.04289728873840973
30_30,106,1,KN,0.15444129779413826,0.23233664771295798
30_30,106,1,k-4,0.016880840679745393,0.03473300108170608
30_30,106,2,k2,0.1471801100194573,0.23769901536138566
30_30,106,2,k3,0.14451858468058185,0.21814006760434546
30_30,106,2,k4,0.19201419677275328,0.28427717813495135
30_30,106,2,k5,0.001098833990943619,0.0028549936999166417
30_30,106,2,KS,0.12260927443944673,0.19805289169289406
30_30,106,2,KP,0.030213490857092965,0.04289728873840972
30_30,106,2,KN,0.15444129779413826,0.23233664771295795
30_30,106,2,k-4,0.01688084067974539,0.03473300108170606
30_30,106,3,k2,-0.003324910226213788,0.15438540052117988
30_30,106,3,k3,0.020205884850546894,0.44989508402000716
30_30,106,3,k4,0.02842453413545503,0.10541244892842314
30_30,106,3,k5,0.00016233522879427543,0.0015233489861883065
30_30,106,3,KS,0.024432403468273536,0.7748298077682472
30_30,106,3,KP,0.054339809749216685,0.7516054800079188
30_30,106,3,KN,0.011513880214477051,0.7151663191443446
30_30,106,3,k-4,0.007758654364171395,0.38744449892526794
30_30,107,0,k2,-0.008883161901998532,0.14180349220177946
30_30,107,0,k3,0.0127172705682552,0.4583535839941516
30_30,107,0,k4,0.012217949237415668,0.09137552238891684
30_30,107,0,k5,0.0006173527700359085,0.0014855362029331572
30_30,107,0,KS,0.02190763137920961,0.7959998267204559
30_30,107,0,KP,0.06959695147961156,0.8042261638100263
30_30,107,0,KN,0.0008149224531195289,0.7099996257576983
30_30,107,0,k-4,0.01641165321644195,0.4178334760469126
30_30,107,1,k2,0.14696401139621756,0.237511086315379
30_30,107,1,k3,0.14492908844150082,0.21869556388204683
30_30,107,1,k4,0.19240343771883472,0.2848554136837432
30_30,107,1,k5,0.0010763923028854372,0.002856664576460658
30_30,107,1,KS,0.1215950758430565,0.19691826478298263
30_30,107,1,KP,0.029986993830215046,0.04270927966882486
30_30,107,1,KN,0.15487268579275584,0.2328909855207389
30_30,107,1,k-4,0.016765078482277675,0.034631666983052777
30_30,107,2,k2,0.14696401139621756,0.237511086315379
30_30,107,2,k3,0.14492908844150082,0.21869556388204686
30_30,107,2,k4,0.19240343771883475,0.2848554136837432
30_30,107,2,k5,0.001076392302885437,0.002856664576460658
30_30,107,2,KS,0.1215950758430565,0.19691826478298263
30_30,107,2,KP,0.02998699383021503,0.04270927966882485
30_30,107,2,KN,0.1548726857927559,0.23289098552073892
30_30,107,2,k-4,0.016765078482277665,0.03463166698305276
30_30,107,3,k2,-0.003207164861289552,0.14561714476437101
30_30,107,3,k3,0.020100539635493995,0.4566618327593103
30_30,107,3,k4,0.027975640410525887,0.10514182000314963
30_30,107,3,k5,0.0001796821000814264,0.001507100956016173
30_30,107,3,KS,0.02448273301136098,0.7832072379272316
30_30,107,3,KP,0.054119575343127425,0.758309968279679
30_30,107,3,KN,0.011377522730418263,0.6981182911227264
30_30,107,3,k-4,0.007675440293368451,0.3943910660260274
30_30,108,0,k2,-0.00868306118258316,0.13345083828500706
30_30,108,0,k3,0.012742898390454392,0.4651328744477906
30_30,108,0,k4,0.012108512739946954,0.09133200581692921
30_30,108,0,k5,0.0006207170156160073,0.0014668634045355065
30_30,108,0,KS,0.021992408139187267,0.8042770380228168
30_30,108,0,KP,0.06909717094955065,0.8101557080065749
30_30,108,0,KN,0.0008860879092334149,0.6919713688222905
30_30,108,0,k-4,0.01620527411416821,0.4245170796896038
30_30,108,1,k2,0.14674847295204,0.23732607422326088
30_30,108,1,k3,0.14533440162864814,0.21924810087428717
30_30,108,1,k4,0.1927885047870371,0.28542263337105367
30_30,108,1,k5,0.0010543363069499365,0.002857717592935139
30_30,108,1,KS,0.12059363883119925,0.19579506652067438
30_30,108,1,KP,0.029763159492325893,0.04251905417125796
30_30,108,1,KN,0.15530812925526474,0.23342828578013133
30_30,108,1,k-4,0.01665592662832242,0.03452746111895397
30_30,108,2,k2,0.14674847295204002,0.23732607422326088
30_30,108,2,k3,0.14533440162864814,0.21924810087428717
30_30,108,2,k4,0.1927885047870371,0.2854226333710536
30_30,108,2,k5,0.0010543363069499267,0.0028577175929351386
30_30,108,2,KS,0.12059363883119922,0.19579506652067435
30_30,108,2,KP,0.02976315949232587,0.04251905417125795
30_30,108,2,KN,0.15530812925526477,0.23342828578013136
30_30,108,2,k-4,0.01665592662832241,0.03452746111895397
30_30,108,3,k2,-0.003094080714411565,0.13755917944532767
30_30,108,3,k3,0.019995512957452014,0.4632360107517003
30_30,108,3,k4,0.027539284111964688,0.10481540938194059
30_30,108,3,k5,0.00019547941706697157,0.0014899075270852612
30_30,108,3,KS,0.024523356524142843,0.7912834009023515
30_30,108,3,KP,0.05390795465561467,0.7647656998265335
30_30,108,3,KN,0.011246105348261932,0.6809065182209858
30_30,108,3,k-4,0.00759386664694773,0.40119411902545504
30_30,109,0,k2,-0.008488289679113073,0.12582063600797092
30_30,109,0,k3,0.012764997988793509,0.4717129710498767
30_30,109,0,k4,0.011999298855607477,0.09122259617820723
30_30,109,0,k5,0.0006244927918710406,0.0014486416544679443
30_30,109,0,KS,0.022072317567082222,0.812237095626787
30_30,109,0,KP,0.06861953858818158,0.815850917643615
30_30,109,0,KN,0.0009581423353422048,0.6738436096038078
30_30,109,0,k-4,0.01600441489319768,0.4310620357437644
30_30,109,1,k2,0.14653625559202463,0.2371434933173486
30_30,109,1,k3,0.14574038249600207,0.2197949474984235
30_30,109,1,k4,0.19317748899296816,0.2859884475215687
30_30,109,1,k5,0.0010364503826644186,0.0028588856000753555
30_30,109,1,KS,0.11960702954835185,0.19469809795604132
30_30,109,1,KP,0.029536934892121974,0.042335161641895554
30_30,109,1,KN,0.15574438560663376,0.23397391563078904
30_30,109,1,k-4,0.016538503163523545,0.03442209342179822
30_30,109,2,k2,0.14653625559202466,0.2371434933173486
30_30,109,2,k3,0.14574038249600205,0.2197949474984235
30_30,109,2,k4,0.1931774889929682,0.28598844752156866
30_30,109,2,k5,0.0010364503826644116,0.0028588856000753547
30_30,109,2,KS,0.11960702954835183,0.19469809795604134
30_30,109,2,KP,0.029536934892121947,0.04233516164189554
