output,time,parameter,S1,ST
CNH,84,KS,0.12282095660806124,0.22995450589566402
CNH,84,KP,0.03215015761886092,0.06173515241548907
CNH,84,KN,0.1494905533470397,0.24091604239021525
CNH,84,kmenos4,0.023897626034916946,0.06558740658234982
CNH,85,k2,0.12376717509509705,0.19435480183693507
CNH,85,k3,0.1022981102098442,0.19874022790794843
CNH,85,k4,0.13508221875434032,0.2304286932330399
CNH,85,k5,0.0014372807222139759,0.03496635941946361
CNH,85,KS,0.1221152923097243,0.2286830970241718
CNH,85,KP,0.03191768466147677,0.061270062408918864
CNH,85,KN,0.14924728557510514,0.24054277709085825
CNH,85,kmenos4,0.02380847604497859,0.06546669113243289
CNH,86,k2,0.12347952368867904,0.1940159248740857
CNH,86,k3,0.10244427772625055,0.1984542638344233
CNH,86,k4,0.13527941491852566,0.23064761994489902
CNH,86,k5,0.001425457688787393,0.0348224685967052
CNH,86,KS,0.12141874752616875,0.22742245334717626
CNH,86,KP,0.031686560160274026,0.060810186629088
CNH,86,KN,0.14900531859570862,0.2401785394080462
CNH,86,kmenos4,0.02371657835566579,0.06534448680348541
CNH,87,k2,0.1231935612403199,0.19368827629170626
CNH,87,k3,0.1025859973006905,0.19817531283762238
CNH,87,k4,0.13547222497636133,0.2308714467850779
CNH,87,k5,0.001409127965313145,0.034680549734683014
CNH,87,KS,0.12072827794765012,0.22617529855227678
CNH,87,KP,0.031452115515450185,0.06035580428600936
CNH,87,KN,0.14876114003001442,0.23981822051613313
CNH,87,kmenos4,0.023624451560175008,0.06522101933182556
CNH,88,k2,0.12290975403030302,0.1933665486737053
CNH,88,k3,0.10272396955338592,0.19789989495882673
CNH,88,k4,0.1356625890569583,0.2310930910580055
CNH,88,k5,0.0013949440685756818,0.03454134031628298
CNH,88,KS,0.12004339450487879,0.22494287564828808
CNH,88,KP,0.03122066947295817,0.059903366703028586
CNH,88,KN,0.14851713071883813,0.23946652519259057
CNH,88,kmenos4,0.023528387787503036,0.06509484668083249
CNH,89,k2,0.12263317446870609,0.19305445373249266
CNH,89,k3,0.10286133992839734,0.19763170485116818
CNH,89,k4,0.1358521271992524,0.23132974593746744
CNH,89,k5,0.0013821470573178527,0.0344047488581657
CNH,89,KS,0.11936932126002801,0.22372179544788498
CNH,89,KP,0.030991722648977354,0.05945947115268902
CNH,89,KN,0.1482777398555051,0.23911700658378718
CNH,89,kmenos4,0.023432350203765048,0.06497056103136581
CNH,90,k2,0.12235714193494934,0.19274970164728858
CNH,90,k3,0.10299542898826608,0.19736588380487652
CNH,90,k4,0.13603879413098763,0.23157249920359488
CNH,90,k5,0.001371622753420872,0.03427157787952243
CNH,90,KS,0.11869755454329362,0.22251212942192558
CNH,90,KP,0.030765750237131,0.05902341740302616
CNH,90,KN,0.1480405729534857,0.23877399773370378
CNH,90,kmenos4,0.023340447361997693,0.0648444837393286
CNH,91,k2,0.12208636345433027,0.1924578796664733
CNH,91,k3,0.10312771970404977,0.19711138091349226
CNH,91,k4,0.1362225038123198,0.2318245633479298
CNH,91,k5,0.001361518543915301,0.03414251900652252
CNH,91,KS,0.11803752048709826,0.22132065440062496
CNH,91,KP,0.030532319945815956,0.05859065902294617
CNH,91,KN,0.1478062970139581,0.23844557034155725
CNH,91,kmenos4,0.023244380739382283,0.0647175537597784
CNH,92,k2,0.12182355751608281,0.1921716470786151
CNH,92,k3,0.10326191929310553,0.1968617114244261
CNH,92,k4,0.13640386744530456,0.23208408186116006
CNH,92,k5,0.001353234963604514,0.03401742778138003
CNH,92,KS,0.11738337947751876,0.2201380081689995
CNH,92,KP,0.03029980644895326,0.05816601238388736
CNH,92,KN,0.14757532195379658,0.2381233932512126
CNH,92,kmenos4,0.023145827587401593,0.06459162518711463
CNH,93,k2,0.12156038804522147,0.19189282358840695
CNH,93,k3,0.10339215643567956,0.1966215809219112
CNH,93,k4,0.13658324943165986,0.23235041382308275
CNH,93,k5,0.0013427905839647851,0.033897003555993475
CNH,93,KS,0.11673622142379482,0.21897101057275684
CNH,93,KP,0.030067735220111483,0.057748737164837444
CNH,93,KN,0.14734879836177597,0.23781622905829766
CNH,93,kmenos4,0.02304916518520832,0.06446786275724416
CNH,94,k2,0.12130526248775397,0.19162557157933044
CNH,94,k3,0.10352201086406798,0.1963872461304467
CNH,94,k4,0.13676533751993258,0.2326285962775001
CNH,94,k5,0.001334990073994977,0.03378197673638282
CNH,94,KS,0.11609459391733212,0.2178287845706023
CNH,94,KP,0.029838144923173326,0.05734097983882521
CNH,94,KN,0.1471315496779893,0.23751492127827342
CNH,94,kmenos4,0.022952886338465154,0.0643462013611732
CNH,95,k2,0.12105032373711588,0.1913665246026617
CNH,95,k3,0.10364665966254936,0.19616044846864863
CNH,95,k4,0.1369449710913894,0.23291146883851443
CNH,95,k5,0.0013252469226391792,0.033672559956556845
CNH,95,KS,0.1154601940394404,0.2166987504385611
CNH,95,KP,0.029604250663814193,0.05694160236785282
CNH,95,KN,0.1469178160520583,0.2372330733500845
CNH,95,kmenos4,0.02285637843698272,0.06422565973854066
CNH,96,k2,0.12080149924995727,0.19111417752703555
CNH,96,k3,0.10377199994097447,0.19594694773175106
CNH,96,k4,0.13711823198420328,0.23321164523251658
CNH,96,k5,0.0013149416283460087,0.033569685074997524
CNH,96,KS,0.11482932300371719,0.21557878172829462
CNH,96,KP,0.029369544540935502,0.05655060391460557
CNH,96,KN,0.14670721322721272,0.2369628865726718
CNH,96,kmenos4,0.0227611939571141,0.06410779635424468
CNH,97,k2,0.12055579366305576,0.19087590236158103
CNH,97,k3,0.10389892017960034,0.1957437253824614
CNH,97,k4,0.13729724579755917,0.23352737256296988
CNH,97,k5,0.001307835561588844,0.033473631810394276
CNH,97,KS,0.11420746116989726,0.21448106407431566
CNH,97,KP,0.02913428043218032,0.056165716132277076
CNH,97,KN,0.14650659796268786,0.2367042027521221
CNH,97,kmenos4,0.022669072064007728,0.06399357279483962
CNH,98,k2,0.12031708576306,0.19064347043246319
CNH,98,k3,0.10402559180540442,0.1955503172057965
CNH,98,k4,0.13747553341070343,0.2338479530943164
CNH,98,k5,0.001302957321332407,0.03338473197099258
CNH,98,KS,0.11358796111724691,0.213397910369772
CNH,98,KP,0.0289022542594828,0.05579188008551169
CNH,98,KN,0.14631851546161936,0.23647032548583014
CNH,98,kmenos4,0.02257715972795341,0.06388254075939469
CNH,99,k2,0.12008100015384444,0.19041225955209137
CNH,99,k3,0.10415004069814571,0.19537147528459634
CNH,99,k4,0.1376511703598308,0.23418674953038784
CNH,99,k5,0.0012944825113168346,0.033303955830761886
CNH,99,KS,0.11297262446692113,0.21233493259082029
CNH,99,KP,0.028666637454474616,0.05542212877083753
CNH,99,KN,0.1461383192056929,0.23625123297735395
CNH,99,kmenos4,0.022487902230031873,0.06377346249264242
CNH,100,k2,0.11984513732074033,0.1901940379997281
CNH,100,k3,0.10427255951458098,0.19520451189577367
CNH,100,k4,0.13782175323169424,0.23453813961597902
CNH,100,k5,0.0012883346084532866,0.03323050374904892
CNH,100,KS,0.11235660225962446,0.2112919085382707
CNH,100,KP,0.028434474974312913,0.055057103540956435
CNH,100,KN,0.14596746890655685,0.23605030298973442
CNH,100,kmenos4,0.022397648159211015,0.06366817882031875
CNH,101,k2,0.1196146227847394,0.18998350691642588
CNH,101,k3,0.10439571779417424,0.1950434565361522
CNH,101,k4,0.13799294059318828,0.2349030444048378
CNH,101,k5,0.0012835363392563316,0.033165253167855645
CNH,101,KS,0.11174914555022948,0.21025535646805468
CNH,101,KP,0.02820182779332252,0.05469827507841207
CNH,101,KN,0.14580691904565538,0.23587434914566943
CNH,101,kmenos4,0.022308731010394697,0.06356518536840323
CNH,102,k2,0.11938615657287942,0.18977955026124618
CNH,102,k3,0.10451830754375763,0.19489606977881635
CNH,102,k4,0.13816600162946263,0.23528462423672725
CNH,102,k5,0.0012777544414971638,0.03310758731799169
CNH,102,KS,0.11114446516614257,0.20924692220125415
CNH,102,KP,0.02796868339079887,0.05434323464606126
CNH,102,KN,0.14565364785356577,0.23571379723021813
CNH,102,kmenos4,0.022218478195163413,0.0634663349723573
CNH,103,k2,0.11916263656057628,0.18958162237534457
CNH,103,k3,0.10463963128342323,0.19475614238126424
CNH,103,k4,0.13833454710857648,0.2356786166910699
CNH,103,k5,0.0012764262547082439,0.033057198262606814
CNH,103,KS,0.11054135571304037,0.20824673447609685
CNH,103,KP,0.02773891022195843,0.053993789530918046
CNH,103,KN,0.14550930039927515,0.23557418199828603
CNH,103,kmenos4,0.022131593673404764,0.06337136306884204
CNH,104,k2,0.1189416425283286,0.1893880013748598
CNH,104,k3,0.10476460422009924,0.19462786748480965
CNH,104,k4,0.13850370679679957,0.23608705393767712
CNH,104,k5,0.0012731234237175258,0.033014500437619436
CNH,104,KS,0.10994456464015989,0.20726558334559417
CNH,104,KP,0.027509413981627043,0.05365097062122914
CNH,104,KN,0.1453702068695737,0.23544899462867766
CNH,104,kmenos4,0.022042468991475345,0.06327784406011748
CNH,105,k2,0.11872109731248048,0.18920321406508953
CNH,105,k3,0.10488686642133405,0.19450879128410672
CNH,105,k4,0.13867281655488464,0.23650950643619809
CNH,105,k5,0.0012696736214958511,0.032979003516300884
CNH,105,KS,0.10935211173319265,0.20629280193998698
CNH,105,KP,0.027277134048484877,0.05331700106604342
CNH,105,KN,0.14524494582759953,0.2353465547040452
CNH,105,kmenos4,0.021952782462581855,0.06318651919271803
CNH,106,k2,0.11850899834478994,0.1890262524195572
CNH,106,k3,0.10500990631150729,0.19440153466397625
CNH,106,k4,0.138844676271374,0.23694492604304698
CNH,106,k5,0.0012665426855896337,0.032949780693112295
CNH,106,KS,0.10876841877143228,0.20534080966648405
CNH,106,KP,0.027045870446399934,0.052987325845266636
CNH,106,KN,0.14513051525111137,0.23525932998383015
CNH,106,kmenos4,0.021867094473381157,0.06309664364667554
CNH,107,k2,0.1182984217869592,0.1888499953322028
CNH,107,k3,0.10512727058859293,0.19430081750693162
CNH,107,k4,0.13901441940838347,0.23739754421255174
CNH,107,k5,0.001263408127387656,0.03292677120531794
CNH,107,KS,0.10818326057371258,0.20439960636072466
CNH,107,KP,0.02681347722918688,0.052661667888926594
CNH,107,KN,0.1450174841872651,0.2351884682357299
CNH,107,kmenos4,0.021784379493061893,0.06300901893533119
CNH,108,k2,0.11809078252433497,0.18868014828185498
CNH,108,k3,0.10524679385538015,0.19420733433602003
CNH,108,k4,0.13918830667611087,0.2378628251959115
CNH,108,k5,0.0012618496860290695,0.032909577598686825
CNH,108,KS,0.10760904979408432,0.20347511350563952
CNH,108,KP,0.026590518049761536,0.05234123568702007
CNH,108,KN,0.14491401825751166,0.2351337290042943
CNH,108,kmenos4,0.021705075842518216,0.06292325257877371
CNH,109,k2,0.11788879956680536,0.18851605010412095
CNH,109,k3,0.10536661034745402,0.194120116583356
CNH,109,k4,0.13936321448558872,0.23834079642320763
CNH,109,k5,0.001262143867227935,0.032897527421806204
CNH,109,KS,0.10703874293497136,0.20257105862613142
CNH,109,KP,0.026371193306709048,0.05202566875358702
CNH,109,KN,0.14482212346722897,0.23509617300427313
CNH,109,kmenos4,0.02162560089725786,0.06283898796097713
CNH,110,k2,0.11768881206793502,0.18835636196057326
CNH,110,k3,0.10548371453764976,0.19403787245573625
CNH,110,k4,0.13953921904248126,0.2388332150684265
CNH,110,k5,0.0012610494959711652,0.032891352054177515
CNH,110,KS,0.10647179938582396,0.2016766866456072
CNH,110,KP,0.02615171007427339,0.05171502562592877
CNH,110,KN,0.1447391176133821,0.2350697492462747
CNH,110,kmenos4,0.021544561154192076,0.06275664502323047
CNH,111,k2,0.11748799641988363,0.18820407502045602
CNH,111,k3,0.10559942307906035,0.19396404993306302
CNH,111,k4,0.13970704263064848,0.23933825824209443
CNH,111,k5,0.0012586748406866904,0.03289071891641405
CNH,111,KS,0.10590081626993969,0.20080041101787072
CNH,111,KP,0.02592919543489775,0.05140734855063083
CNH,111,KN,0.14465697707010866,0.23505740571536093
CNH,111,kmenos4,0.021459928262517122,0.06267743577432147
CNH,112,k2,0.11729458201551547,0.18805441874386833
CNH,112,k3,0.10572115469518147,0.19389717421066513
CNH,112,k4,0.1398824246747107,0.239864803400771
CNH,112,k5,0.0012617000083621052,0.03289660416271526
CNH,112,KS,0.10534192755985457,0.19993914616501374
CNH,112,KP,0.025720358432665864,0.051107093281992026
CNH,112,KN,0.14459204308921927,0.23506065465514756
CNH,112,kmenos4,0.021383821792240243,0.06260299135907649
CNH,113,k2,0.11710294260100924,0.1879078633608204
CNH,113,k3,0.10583852542291135,0.1938403837594587
CNH,113,k4,0.14005462747499606,0.24039594499769434
CNH,113,k5,0.0012652711470101767,0.03290866981721386
CNH,113,KS,0.10478320238449883,0.199090461008707
CNH,113,KP,0.025505661207860807,0.05081221886752369
CNH,113,KN,0.14453166729469652,0.23508105932383505
CNH,113,kmenos4,0.021304791611552822,0.06253004665463079
CNH,114,k2,0.11691559381189648,0.18776702838396753
CNH,114,k3,0.10595977423127954,0.1937903148536845
CNH,114,k4,0.14022981837724494,0.24095149578377495
CNH,114,k5,0.0012689418429023683,0.0329281841714656
CNH,114,KS,0.10423232288541069,0.1982541715800288
CNH,114,KP,0.025289970000765116,0.05052589254580798
CNH,114,KN,0.14447998315819247,0.23511803373925977
CNH,114,kmenos4,0.021227318838822538,0.06246021437117442
CNH,115,k2,0.11672452771725134,0.187626965963513
CNH,115,k3,0.10607546146058146,0.19375003459234
CNH,115,k4,0.14040209291702385,0.2415218174531344
CNH,115,k5,0.0012696926346781605,0.032954478019382706
CNH,115,KS,0.10367700249444856,0.1974329789268753
CNH,115,KP,0.025074129316157153,0.050244638186760116
CNH,115,KN,0.14443335882286532,0.23517384633223404
CNH,115,kmenos4,0.021148399274093357,0.062393776140473485
CNH,116,k2,0.11653931729486311,0.1874901426596737
CNH,116,k3,0.10619612893250736,0.19371619027286816
CNH,116,k4,0.1405770480283959,0.2421068937218435
CNH,116,k5,0.001274854174413814,0.03298740080798154
CNH,116,KS,0.10312495391019344,0.19663033459897342
CNH,116,KP,0.02486187168352925,0.049967694168079085
CNH,116,KN,0.14439613694799924,0.23523818284078954
CNH,116,kmenos4,0.021075599094372486,0.06233056183346868
CNH,117,k2,0.11635663841003911,0.1873554123508263
CNH,117,k3,0.1063123196428622,0.19369157700156003
CNH,117,k4,0.14075130672864772,0.24270833893487667
CNH,117,k5,0.001279309862632881,0.033026794647460944
CNH,117,KS,0.10257918071233087,0.19583994708381322
CNH,117,KP,0.024653690678964082,0.049699455679844386
CNH,117,KN,0.14436249433216938,0.23532133677944497
CNH,117,kmenos4,0.02100242448255638,0.06227248845630207
CNH,118,k2,0.11617992367446574,0.18722770955016366
CNH,118,k3,0.10643501669859477,0.19367808460183988
CNH,118,k4,0.14092821910811718,0.2433328330009755
CNH,118,k5,0.0012833204789880405,0.033072507187702806
CNH,118,KS,0.10204243338372737,0.19506320279659015
CNH,118,KP,0.02444842142945017,0.049434456917724585
CNH,118,KN,0.14434188424185948,0.23541579861449105
CNH,118,kmenos4,0.02093282841512445,0.062216357310481356
CNH,119,k2,0.11599821774018042,0.18710205102605318
CNH,119,k3,0.10654917548349226,0.19366943967476433
CNH,119,k4,0.14110278298811793,0.24396993549038729
CNH,119,k5,0.0012860178963755315,0.033124644265613935
CNH,119,KS,0.10150334848681429,0.19429313981540888
CNH,119,KP,0.024237546379125476,0.04917876873728993
CNH,119,KN,0.14432054487492527,0.23552738815073324
CNH,119,kmenos4,0.020860359755655894,0.06216426128915311
CNH,120,k2,0.11582378384262432,0.18698197327588614
CNH,120,k3,0.10666604779306697,0.19367141966056467
CNH,120,k4,0.14127546254995035,0.2446260022945055
CNH,120,k5,0.0012884339932894243,0.03318338089144617
CNH,120,KS,0.10097112646562138,0.1935449325241578
CNH,120,KP,0.02403238367498561,0.04892499424475897
CNH,120,KN,0.14431539785176237,0.2356530742537828
CNH,120,kmenos4,0.020788914294551323,0.06211518239341699
CNH,121,k2,0.1156508890617678,0.18686364594355395
CNH,121,k3,0.10678311069137486,0.19367985049657063
CNH,121,k4,0.14144671741522713,0.2453010424820121
CNH,121,k5,0.0012940197091472043,0.03324797434834804
CNH,121,KS,0.10044143871344487,0.192805243220154
CNH,121,KP,0.023826579908172663,0.048676746980340524
CNH,121,KN,0.14431621480569226,0.23578855688508324
CNH,121,kmenos4,0.02071927678187595,0.06206800403570209
CNH,122,k2,0.11547777822873123,0.1867465312611167
CNH,122,k3,0.10689595865011088,0.1936930234950881
CNH,122,k4,0.1416190783701573,0.2459927443645409
CNH,122,k5,0.0012980644594213892,0.03331881228208436
CNH,122,KS,0.0999140627238302,0.19207833644064867
CNH,122,KP,0.023623961404028535,0.0484327006029735
CNH,122,KN,0.14432263294809614,0.23593428943451478
CNH,122,kmenos4,0.02065090839502685,0.06202611725348173
CNH,123,k2,0.11530719722950418,0.1866327337249627
CNH,123,k3,0.10701648623205967,0.19371309242468684
CNH,123,k4,0.1417927499699956,0.24670521253131975
CNH,123,k5,0.001306154965295384,0.03339592659973401
CNH,123,KS,0.09939510389067217,0.19136450356028958
CNH,123,KP,0.02342514103841962,0.048192256583052935
CNH,123,KN,0.14433935071612222,0.23609484247507403
CNH,123,kmenos4,0.020589239880096286,0.06198624301830122
CNH,124,k2,0.11513798596010827,0.1865177499328365
CNH,124,k3,0.1071308020419088,0.19374100461414331
CNH,124,k4,0.14196306564802946,0.24743655217226931
CNH,124,k5,0.0013102012510638938,0.03347872596686421
CNH,124,KS,0.09887872779698237,0.19066072006836443
CNH,124,KP,0.023220580156772017,0.04795878147202023
CNH,124,KN,0.14435785250706895,0.23626899490488162
CNH,124,kmenos4,0.020522055021115405,0.06195052179399391
CNH,125,k2,0.11496460550057902,0.18640689367098573
CNH,125,k3,0.10724393763953266,0.1937761611575505
CNH,125,k4,0.1421276660291065,0.24818570226967743
CNH,125,k5,0.0013111211781123564,0.03356708235829064
CNH,125,KS,0.09835961636683947,0.18996527941121855
CNH,125,KP,0.023011851832731346,0.04773010746133338
CNH,125,KN,0.14437702037217748,0.23645353162780433
CNH,125,kmenos4,0.02045352997571934,0.061918286412600436
CNH,126,k2,0.11480038241669571,0.18629981965693457
CNH,126,k3,0.10735820167270782,0.19381417564831963
CNH,126,k4,0.142297343936144,0.24895474836903142
CNH,126,k5,0.001316828611784526,0.033661251551011746
CNH,126,KS,0.09784345441670984,0.18928335446935107
CNH,126,KP,0.022809797710004853,0.047502609148414636
CNH,126,KN,0.14440132880523454,0.2366515448723544
CNH,126,kmenos4,0.02038776099064778,0.061889304210411784
CNH,127,k2,0.11464031317957916,0.18619222486698392
CNH,127,k3,0.107479685609155,0.19385991438273328
CNH,127,k4,0.14247136882156886,0.24974695588434503
CNH,127,k5,0.0013212982401194743,0.033761056023051884
CNH,127,KS,0.09733606211178673,0.18860849723760242
CNH,127,KP,0.02261326587041645,0.047282948443465034
CNH,127,KN,0.14443537747079596,0.23686270958488517
CNH,127,kmenos4,0.02033071673701495,0.061866045891740946
CNH,128,k2,0.11447913836708289,0.1860906916049562
CNH,128,k3,0.10759461657467694,0.19391034040883623
CNH,128,k4,0.1426393749416672,0.25056351332593224
CNH,128,k5,0.0013247795878401963,0.03386709930919168
CNH,128,KS,0.09682849561262978,0.1879426622996592
CNH,128,KP,0.02241715179870543,0.047066037539644924
CNH,128,KN,0.1444738571706589,0.23708129459276028
CNH,128,kmenos4,0.020272601850835712,0.061844685054794374
CNH,129,k2,0.11431962819579716,0.18599125554146753
CNH,129,k3,0.10770701178800822,0.19396053689415657
CNH,129,k4,0.14280435610224332,0.25139443369447795
CNH,129,k5,0.0013285343866526256,0.03397798790671829
CNH,129,KS,0.09632547925896238,0.18728673678808302
CNH,129,KP,0.022222152256052716,0.04685255040703836
CNH,129,KN,0.144515223815632,0.2373025776853155
CNH,129,kmenos4,0.020213861863650935,0.061826464459193535
CNH,130,k2,0.1141621231136527,0.18589537925859864
CNH,130,k3,0.10781749349834406,0.19401636857250967
CNH,130,k4,0.14296370072603018,0.2522501959752536
CNH,130,k5,0.0013330316719393264,0.03409515521939602
CNH,130,KS,0.09582274841355541,0.18664256386737252
CNH,130,KP,0.022024460715497005,0.046644015385031955
CNH,130,KN,0.14456204388010857,0.23753279914676037
CNH,130,kmenos4,0.02015392025404124,0.061813333009755944
CNH,131,k2,0.11401096132241334,0.18580259279324773
CNH,131,k3,0.10792755517001155,0.19407896979461284
CNH,131,k4,0.14312324356687714,0.2531296826480748
